KAISHA_CD,KEIYAKU_ID,JUCHU_KEIYAKU_NO,JUCHU_KEIYAKU_HENKO_NO,ANKEN_NO,ANKEN_SHOHIN_SN,ANKEN_TAISHOSAKI_SN,KEIBI_SHINDAN_NO,KOJI_SHIJISHO_NO,SEKISAN_NO,SHOSAI_SEKISAN_NO,MITSUMORI_NO,KEIYAKUSHO_NO,MITSUMORISHO_NO,SHOHIN_SERVICE_CD,SEKISAN_STATUS_KBN,SHOSAI_SEKISAN_IRAI_STATUS_KBN,KEIYAKU_STATUS_KBN,JIGYO_SEGMENT_CD,KEIYAKU_CHOKI_RINJI_KBN,DENKEI_NO,KANREN_JUCHU_KEIYAKU_NO,KEIYAKU_YOTEI_YMD,GYOMU_KAISHI_YOTEI_YMD,GYOMU_MANRYO_YOTEI_YMD,GYOMU_KAISHI_YMD,GYOMU_SHURYO_YMD,KEIYAKU_KOSHIN_TSUKISU,KEIYAKU_KOSHIN_NENSU,KIHON_KYOTSU_KEIYAKU_NO,KEIYAKUSAKI_TORIHIKISAKI_CD,KIYKSK_TRHKSK_BSH_CD,TORIHIKISAKI_CD,TORIHIKISAKI_BUSHO_CD,KEIYAKU_TSUKISU,KEIYAKU_SHURYOBI_SETTEIARI_FLG,KEIYAKU_KOSHIN_TSUCHI_KBN,KAIYAKUKIN_SETTEI_KBN,KAIYAKUKINARI_FLG,KAIYAKUKIN_KEISANSHIKI_CD,KAIYAKUKIN_KEISU,KAIYAKUKIN_HENKO_RIYU,KAIYAKUKIN_TOKKI_NAIYO,SEIKYU_KEITAI_KBN,SHIHARAI_JOKEN_KBN,SHIHARAI_D,KOKYAKU_SHIHARAI_HOHO_KBN,SEIKYUSHO_HYOJI_KIKAN_KAISHI_D,SEIKYUSHO_HYOJI_KIKAN_SHURYO_D,KESSAN_M,SEIKYU_KEITAI_KITEN_M,KEIYAKU_SHINKI_KBN,SHOKAISAKI_TORIHIKISAKI_CD,SHIEN_JIGYOSHO_CD,SHEN_JGYSH_TNTSH_SHIN_NO,SHIEN_RANK_KBN,SIKY_DIK_IRIMT_TRHKSK_CD,KIYK_SIKY_DIK_IRISH_NO,OYAKEIYAKU_FLG,SHIHARAI_TANI_KBN,JUCHU_SHUBETSU_KBN,KEIYAKU_NENDO,KEIYAKU_KBN,RINJI_KEIYAKU_KBN,TAIKISHO_CD,TAIKISHO_SHOYO_JIKAN,TAIKISHO_KYORI_M,YAKAN_TAIKISHO_CD,YAKAN_TAIKISHO_SHOYO_JIKAN,YAKAN_TAIKISHO_KYORI_M,KOJI_NAIYO,RONRI_SAKUJO_FLG,KOJI_YOBI_KBN,KOJI_JIKANTAI_KBN,ANKEN_NM,SEIKYU_DAIKO_KANRI_NO,JUCHU_JIGYOSHO_CD,KEIYAKU_JUCHU_TANTO_SHAIN_NO,JUCHU_TANTOSHA_DENWA_NO,SONOTA_KEIYAKU_SHORI_KBN,SONOTA_KEIYAKU_SHORI_BIKO,SNT_KIYK_JH_TRK_RIYU,KEIYAKUSHO_SAKUSEI_MAISU_KBN,KEIYAKU_TEIKETSU_YMD,JUCHU_TANTOSHA_MEMO_NAIYO,NEBIKI_CD,SHINSEI_SHONIN_NO,SHMHN_JSSH_JGYSH_THIK_FLG,KEIYAKU_KOJIARI_FLG,KIYKBTS_BKKN_BNSK_KOMOKU_1,KIYKBTS_BKKN_BNSK_KOMOKU_2,MELTEC_KOJIKI_NO,MELTEC_KOJI_BUMON_NO,MELTEC_KOJI_KEIYAKUSHU_NO,MELTEC_KOJI_TATEMONO_NO,MELTEC_KOJI_HONSU_SN,SONOTA_KAIYAKU_RIYU,CROSS_SELL_YO_FLG,LEASE_KAISHA_SHIYOARI_FLG,KEIBI_TAISHOSAKI_TEMPOSU,KEISO_SHOYO_JIKAN,NYUSHUKKINARI_FLG,SAIKEIYAKU_JUCHU_KEIYAKU_NO,SAIKEIYAKUARI_FLG,SAIKEIYAKU_GYOMU_KAISHI_YMD,ROMU_TANKA_AMT,JUCHU_SHINSEI_MEMO_NAIYO,JUCHU_SHINSEI_RIYU,SHOHIN_SERVICE_SHUBETSU_CD,BAIKYAKU_LEASE_KBN,KEIYAKU_KAITEI_YOTEI_YMD,KEIYAKU_KOKAIARI_FLG,KEIYAKU_MANRYO_YOTEI_YMD,KEIYAKU_MANRYO_YOTEIBIARI_FLG,TAIO_JIKO_NAIYO,TEKKYO_KOJI_KBN,KAITEI_YOTEI_YMD,KISHU_PACK_KBN,MMK_KISHU_KBN,ZANSON_KEIYAKU_TSUKISU,TOKUSHU_HOSHU_KOJIARI_FLG,ISETSUARI_FLG,SEKISAN_MEMO_NAIYO,NOHIN_YOTEI_YMD,YOBO_JIKO_NAIYO,KAIYAKU_YOTEI_YMD,KAIYAKU_RIYU_CD,KAIYAKUKIN_MENJO_RIYU,KAIYAKUKIN_ZANSON_TSUKISU,KAIYAKUKIN_TOKKI_JIKO,KAIYAKUKIN_BAI_RITSU,KIYKKN_KISNSHK_HNK_RIYU,KAIYAKUKIN_SETTEI_NAIYO,SEIKYUSHO_SHURYO_D,SEIKYUSHO_KAISHI_D,SEIKYU_KAISHI_M,TEKKYO_KOJIARI_FLG,KOSHO_SAGYOARI_FLG,KEIYAKU_YM_KBN,SHOHIZEI_KBN,HIKAZEI_RIYU,TORIHIKISAKI_SHIHARAI_JOHO_CD,KEIYAKU_TOROKUSHA_KAISHA_CD,KEIYAKU_TOROKUSHA_SHAIN_NO,KEIYAKU_TOROKU_DT,KEIYAKU_KOSHINSHA_KAISHA_CD,KEIYAKU_KOSHINSHA_SHAIN_NO,KEIYAKU_KOSHIN_DT,KEIYAKUSAKI_TANTOSHA_NM,KEIYAKUSAKI_DENWA_NO,JUCHU_SHORI_KBN,KEIYAKUSHO_KAISHU_YOTEI_YMD,KEIYAKUSHO_KAISHU_YMD,KEIYAKU_TOROKU_GAMEN_ID,SOLUTION_CD_2,SOLUTION_CD_3,SOLUTION_CD_4,SOLUTION_CD_5,SOLUTION_CD,HKTG_MOTO_JUCHU_KEIYAKU_NO,KEIYAKU_SAISHIN_FLG,KAITEIMAE_JUCHU_KEIYAKU_NO,KEIYAKU_KENSAKU_TAISHO_FLG,KITIME_JUCHU_KEIYAKU_HENKO_NO,GYOMU_ITAKU_SERVICE_CD,KEIYAKU_BUNRUI_KBN,JUCHU_SHINSEI_NO,JUCHU_SHINSEI_MEISAI_NO,JCH_KIYK_HNK_RRK_MSKSI_FLG,HENSHU_KOMOKU_SHUBETSU_KBN,TEKKYO_KOJI_YOTEI_D,ANKEN_HANEI_ZUMI_FLG,SHOHI_ZEIRITSU_CD,NENGAKU_SETTEI_FLG,FUKUSU_KEIYAKUSAKI_SETTEI_FLG,SHHRI_JKN_NBKAR_FLG,MITSUMORISHO_TEIAN_NAIYO,MTSMRSH_YUKO_KIGEN_NISSU,MITSUMORISHO_HSK_STSMI_NAIYO,URIAGE_KOGAKU_JUCHU_AMT,URIAGE_YOSHIN_JOGEN_AMT,GCJIGYOSHO_CD,JUCHU_SHONIN_DT,JUCHU_SHINSEI_DT,JUCHU_TANTO_JIGYOSHO_CD,SEKISAN_KANRYO_DT,BISH_GNDGK_HYJN_AMT_NAIYO_1,KNSH_KMK_KOJI_GOKEI_GENKA_AMT,KNSH_KMK_KOJI_GOKEI_HYOJUN_AMT,JIDO_KOSHINARI_FLG,NB_KIGYO_CD,NB_TEMPO_NO,SHIHARAI_JOKEN_NEBIKI_CD,KEIYAKU_JOHO_SENI_ZUMI_FLG,MITSUMORISHO_SAKUSEIZUMI_FLG,SKSN_TIJ_KKK_TOROKU_ZUMI_FLG,OYA_PLAN_ARI_FLG,OYA_PLAN_KEIYAKU_ID,HIMOZUKE_JUCHU_GROUP_NO,SEKISAN_KIYK_KANRI_KBN,PLAN_TEIAN_FLG,ANKN_HNEI_SHHN_SRVC_PLAN_KBN,TEKKYO_TAISHO_KBN,TAIKISHO_NM,TIKSH_TNYRYK_KTSG_JUSHO,YAKAN_TAIKISHO_NM,YKN_TIKSH_TNYRYK_KTSG_JUSHO,GC_JIGYOSHO_NM,GC_JGYSH_KTSG_JUSHO,SHURI_CARD_NO,REGST_TMSTMP,REGSTR_CO_CD,REGSTR_SOSHIKI_CD,REGSTR_EMP_NO,REGST_GAMEN_ID,REGST_PGM_ID,UPD_TMSTMP,UPDTR_CO_CD,UPDTR_SOSHIKI_CD,UPDTR_EMP_NO,UPD_GAMEN_ID,UPD_PGM_ID
10000,21206224,5.27556E+14,2,,,,,,S9930091355310001,,,0A000000000009420,,59,5,0,0,100,1,527556027,5.27556E+14,8/1/2021,7/30/2021,7/29/2026,7/30/2021,8/18/2021,0,1,,1193155,1,154959,1,60,0,1,1,1,12,1,,@@@@@@@@@@@@・@@,1,4,31,10,1,31,3,0,0,,,,4,,,1,0,9,,0,0,,0,0,,0,0,@@･@@@@@@@･@・,0,0,0,,,81016,701535,,,,,2,7/1/2021,,,,1,0,,,,     ,     ,       ,   ,                    ,0,0,0,0,0,,0,7/30/2021,0,,"@@@・｡@@@@@@@@･@@・@・@@@@@・ｨ@@@・ｾ@@@@@@@@@@・・@@・ｿ@@@・ｼ@@・@@@@@・@@09097942@@@@@@@・・@@@@@・・@@@・ｮ@@@@@・・@・・@・・@@@・ｾ@@@@@@@@@@｣@・@@・
",124,,,0,,0,,1,,0,0,0,0,0,@@@@@@@@@・@・@・・@@@@@@@・@・@@@@@@@@@@@@@@@,,,8/18/2021,6,,0,@@@@@@@@@@@@・@@,0,,,,,,1,0,0,1,,,10000,701535,45:51.1,10000,701535,23:49.6,,,90,,7/1/2021,ELKY02040101S01,,,,,,,0,,0,,,2,2.01913E+19,1,1,0,,0,,0,0,0,,0,,0,0,,,7/20/2021,,7/20/2021,,0,0,1,,,,0,0,1,1,,,1,1,0,0,,,,,,,,18:03.3,10000,,ikouser,,IKY303050451P04,23:37.4,10000,,701535,,IKY303050451P05
10000,21206226,5.27556E+14,,,,,,,S9930091355310001,,,,,59,5,0,0,100,1,527556027,5.27556E+14,,7/30/2021,7/29/2026,,,0,0,,1193155,1,154959,1,60,0,3,1,1,12,1,,,0, ,31,30,1,31,,0,0,,,,4,,,1,0,1,,4,0,,0,0,,0,0,,0,0,0,,,81016,701535,,,,,2,,,,,0,0,,,,,,,,                    ,0,0,0,0,0,,0,,0,,@@@・｡@@@@@@@@･@@@,124,,,0,,0,,1,,0,0,59,0,0,@@@@@@@@@・@・@・・@@@@@@@・@・@@@@@@@@@@@@@@@,,,8/12/2021,6,,0,,0,,,,,,1,0,0,1,,,,,,,,,,,25,,,ELEK99999999S99,,,,,,               ,0,,1,,,2,2.01921E+19,1,1,0,,0,,0,0,0,,0,,0,0,,,8/12/2021,,8/12/2021,,0,0,0,,,,1,0,1,0,,,0,1,0,0,,,,,,,,43:17.4,10000,,ikouser,,IKY303050451P03,08:54.3,10000,,551073,,DP-00209-000
10000,21206227,5.27556E+14,1,,,,,,S9930090979770001,,,,,58,5,0,0,100,1,527556035,5.27556E+14,8/1/2021,8/4/2021,8/3/2026,8/4/2021,,0,1,,1193155,1,154959,1,60,0,1,1,1,10,1,,@@@@@@@@@@@@・@@,1,4,31,30,1,31,3,0,0,,,,4,,,1,0,1,,0,0,,0,0,,0,0,@@･@@@@@@@･@・,0,0,0,,,81016,701535,,,,,2,7/1/2021,,,,1,0,,,,     ,     ,       ,   ,,0,0,0,0,0,,0,8/4/2021,0,,"@@@・｡@@@@@@@@･@@・@・@@@@@・ｨ@@@・ｾ@@@@@@@@@@・・@@・ｿ@@@・ｼ@・・・・@@@@@・@@09097942@@@・・@@@・・@@@@@・・@@@・ｮ@@@@@・・@・・@・・@@@・ｾ@@@@@@@@@@｣@・@@・
",124,,,0,,0,,0,,0,0,0,0,0,@@@@@@@@@・@・@・・@@@@@@@・@・@@@@@@@@@@@@@@@,,,,,,0,@@@@@@@@@@@@・@@,0,,,,,,0,0,0,1,,,10000,722770,46:17.8,10000,722770,23:43.5,,,25,,7/1/2021,ELKY01011401S01,,,,,,,0,,1,,,0,2.01953E+19,1,1,0,,0,,0,0,0,,0,,0,0,,,7/20/2021,,7/20/2021,,0,0,1,,,,0,0,1,1,,,1,1,0,0,,,,,,,,58:44.1,10000,,ikouser,,IKY303050451P04,23:43.5,10000,,722770,,SKY613050400P01
10000,21206228,5.27556E+14,1,,,,,,S9930090979770001,,,,,58,5,0,0,100,1,527556035,5.27556E+14,8/1/2021,8/1/2021,7/31/2026,,,0,0,,1193155,1,154959,1,60,0,3,2,0,,0,,@@@@@@@@@@@@・@@,1,4,31,30,1,31,,0,0,,,,4,,,1,0,1,,0,0,,0,0,,0,0,@@･@@@@@@@･@・,0,0,0,,,81016,701535,,,,,2,,,,,0,1,,,,,,,,                    ,0,0,0,0,0,,0,,0,,"@@@・｡@@@@@@@@･@@・@・@@@@@・ｨ@@@・ｾ@@@@@@@@@@・・@@・ｿ@@@・ｼ@・・・・@@@@@・@@09097942@@@・・@@@・・@@@@@・・@@@・ｮ@@@@@・・@・・@・・@@@・ｾ@@@@@@@@@@｣@・@@・
",124,,,0,,0,,0,,0,0,0,0,0,@@@@@@@@@・@・@・・@@@@@@@・@・@@@@@@@@@@@@@@@,,,,  ,,0,@@@@@@@@@@@@・@@,0,,,,,,0,0,0,1,,,,,,,,,,,25,,,ELEK99999999S99,,,,,,               ,0,,1,,,0,2.01922E+19,1,1,0,,0,,0,0,0,,0,,0,0,,,7/20/2021,,7/20/2021,,0,0,0,,,,1,0,1,0,,,0,1,0,0,,,,,,,,58:44.1,10000,,ikouser,,IKY303050451P03,08:54.3,10000,,551073,,DP-00209-000
10000,21206229,5.27556E+14,1,,,,,,S9930090979770001,,,,,58,5,0,0,100,2,527556035,5.27556E+14,,8/1/2021,7/31/2026,8/4/2021,,0,1,,1193155,1,154959,1,60,0,1,1,1,10,1,,,0,4,31,30,1,31,3,0,0,,,,4,,,1,0,20,,0,1,,0,0,,0,0,,0,9,9,,,81016,701535,,,,,2,,,,,0,1,,,,,,,,,0,0,0,0,0,,0,8/1/2021,0,,,124,,,0,,0,,0,,0,0,,0,0,@@@@@@@@@・@・@・・@@@@@@@・@・@@@@@@@@@@@@@@@,,,,,,0,,0,,,,,,0,0,0,1,,,10000,722770,46:17.9,10000,722770,23:01.5,,,25,,,ELKY01011401S01,,,,,,,0,,0,,,0,2.0197E+19,1,1,0,,0,,0,0,0,,0,,0,0,,,,,,,0,0,0,,,,0,0,1,1,,,1,1,0,0,,,,,,,,46:17.9,10000,,ikouser,,IKY303050451P02,23:01.5,10000,,722770,,IKY303050451P02
10000,21206230,5.27556E+14,1,,,,,,S9930090981590001,,,5275560435710A001,,2,5,0,0,100,1,527556043,5.27556E+14,7/28/2021,8/4/2021,8/3/2026,8/4/2021,,0,1,,994908,2,277435,1,60,0,1,1,1,1,1,,@@@@@@@@@@@@・@@,1,3,31,30,1,31,3,0,0,,,,4,,,1,0,1,,0,0,,0,0,,0,0,@･@・,0,0,0,,,271829,529873,,,,,2,7/28/2021,,,,1,0,,,,     ,     ,       ,   ,,0,0,0,0,0,,0,8/4/2021,0,,@｢@｡@@｢@・・@@・@@・@@@@@@@・ｾ@@@@@@・@@@@@@@@@@@・ｨ@@@・ｾ@@@@@・・｡・・・ｧ@@・・@@@､@@@@@@・・@@@・・@・ｨ@・@･@@@@@@@@@｡@@@@@｡@@@・・・ｾ・・・・・・・ｽ@@@｡@・ｫ@@@・@@・・@・・@・・@・・@・・・・・・・・・ｾ・・@・,110,,,0,,0,,0,,0,0,0,0,0,@@@@@@@@・@・@・・@@@@@@@・@・@@@@@@@@@@@@@@@,,,,,,0,@@@@@@@@@@@@・@@,0,,,,,,0,0,0,1,,,10000,587384,46:43.5,10000,587384,17:10.9,,,1,,7/28/2021,ELKY01010101S01,,,,,,,0,,1,,,0,2.01955E+19,1,1,0,,0,,0,0,0,,0,,0,0,,,7/20/2021,,7/20/2021,,0,0,1,,,,0,0,1,0,,,1,1,0,0,,,,,,,,54:51.7,10000,,ikouser,,IKY303050451P04,17:10.9,10000,,587384,,SKY613050400P01
10000,21206231,5.27556E+14,1,,,,,,S9930090981590001,,,,,2,5,0,0,100,1,527556043,5.27556E+14,7/28/2021,8/6/2021,8/5/2026,,,0,0,,994908,2,277435,1,60,0,3,2,0,,0,,@@@@@@@@@@@@・@@,1,3,31,30,1,31,,0,0,,,,4,,,1,0,1,,0,0,,0,0,,0,0,@･@・,0,0,0,,,271829,529873,,,,,2,,,,,0,1,,,,,,,,                    ,0,0,0,0,0,,0,,0,,@｢@｡@@｢@・・@@・@@・@@@@@@@・ｾ@@@@@@・@@@@@@@@@@@・ｨ@@@・ｾ@@@@@・・｡・・・ｧ@@・・@@@､@@@@@@・・@@@・・@・ｨ@・@･@@@@@@@@@｡@@@@@｡@@@・・・ｾ・・・・・・・ｽ@@@｡@・ｫ@@@・@@・・@・・@・・@・・@・・・・・・・・・ｾ・・@・,110,,,0,,0,,0,,0,0,0,0,0,@@@@@@@@・@・@・・@@@@@@@・@・@@@@@@@@@@@@@@@,,,,  ,,0,@@@@@@@@@@@@・@@,0,,,,,,0,0,0,1,,,,,,,,,,,1,,,ELEK99999999S99,,,,,,               ,0,,1,,,0,2.01919E+19,1,1,0,,0,,0,0,0,,0,,0,0,,,7/20/2021,,7/20/2021,,0,0,0,,,,1,0,1,0,,,0,1,0,0,,,,,,,,54:51.7,10000,,ikouser,,IKY303050451P03,08:54.3,10000,,529873,,DP-00209-000
10000,21206232,5.27556E+14,1,,,,,,S9930090981590001,,,,,2,5,0,0,100,2,527556043,5.27556E+14,,8/6/2021,8/5/2026,8/4/2021,,0,1,,994908,2,277435,1,60,0,1,1,1,1,1,,,0,3,31,30,1,31,3,0,0,,,,4,,,1,0,20,,0,1,,0,0,,0,0,,0,9,9,,,271829,529873,,,,,2,,,,,0,1,,,,,,,,,0,0,0,0,0,,0,8/4/2021,0,,,110,,,0,,0,,0,,0,0,,0,0,@@@@@@@@@・@・@・・@@@@@@@・@・@@@@@@@@@@@@@@@,,,,,,0,,0,,,,,,0,0,0,1,,,10000,587384,46:43.8,10000,587384,16:38.6,,,1,,,ELKY01010101S01,,,,,,,0,,0,,,0,2.01976E+19,1,1,0,,0,,0,0,0,,0,,0,0,,,,,,,0,0,0,,,,0,0,1,0,,,1,1,0,0,,,,,,,,46:43.8,10000,,ikouser,,IKY303050451P02,16:38.6,10000,,587384,,IKY303050451P02
10000,21206233,5.27556E+14,1,,,,,,S9930090980170001,,,,,58,5,0,0,100,1,527556051,5.27556E+14,8/1/2021,8/16/2021,8/15/2026,8/16/2021,,0,1,,1193155,1,154959,1,60,0,1,1,1,10,1,,@@@@@@@@@@@@・@@,1,4,31,30,1,31,3,0,0,,,,4,,,1,0,1,,0,0,,0,0,,0,0,@@･@@@@@@@･@・,0,0,0,,,81016,701535,,,,,2,7/1/2021,,,,1,0,,,,     ,     ,       ,   ,,0,0,0,0,0,,0,8/16/2021,0,,"@@@・｡@@@@@@@@･@@・@・@@@@@・ｨ@@@・ｾ@@@@@@@@@@・・@@・ｿ@@@・ｼ@・・・・@@@@@・@@09097942@@@・・@@@・・@@@@@・・@@@・ｮ@@@@@・・@・・@・・@@@・ｾ@@@@@@@@@@｣@・@@・
",124,,,0,,0,,0,,0,0,0,0,0,@@@@@@@@@・@・@・・@@@@@@@・@・@@@@@@@@@@@@@@@,,,,,,0,@@@@@@@@@@@@・@@,0,,,,,,0,0,0,1,,,10000,722770,47:33.6,10000,722770,50:44.0,,,25,,7/1/2021,ELKY01011401S01,,,,,,,0,,1,,,0,2.01911E+19,1,1,0,,0,,0,0,0,,0,,0,0,,,7/20/2021,,7/20/2021,,0,0,1,,,,0,0,1,1,,,1,1,0,0,,,,,,,,08:47.5,10000,,ikouser,,IKY303050451P04,50:44.0,10000,,722770,,SKY613050400P01
10000,21206234,5.27556E+14,1,,,,,,S9930090980170001,,,,,58,5,0,0,100,1,527556051,5.27556E+14,8/1/2021,8/1/2021,7/31/2026,,,0,0,,1193155,1,154959,1,60,0,3,2,0,,0,,@@@@@@@@@@@@・@@,1,4,31,30,1,31,,0,0,,,,4,,,1,0,1,,0,0,,0,0,,0,0,@@･@@@@@@@･@・,0,0,0,,,81016,701535,,,,,2,,,,,0,1,,,,,,,,                    ,0,0,0,0,0,,0,,0,,"@@@・｡@@@@@@@@･@@・@・@@@@@・ｨ@@@・ｾ@@@@@@@@@@・・@@・ｿ@@@・ｼ@・・・・@@@@@・@@09097942@@@・・@@@・・@@@@@・・@@@・ｮ@@@@@・・@・・@・・@@@・ｾ@@@@@@@@@@｣@・@@・
",124,,,0,,0,,0,,0,0,0,0,0,@@@@@@@@@・@・@・・@@@@@@@・@・@@@@@@@@@@@@@@@,,,,  ,,0,@@@@@@@@@@@@・@@,0,,,,,,0,0,0,1,,,,,,,,,,,25,,,ELEK99999999S99,,,,,,               ,0,,1,,,0,2.01924E+19,1,1,0,,0,,0,0,0,,0,,0,0,,,7/20/2021,,7/20/2021,,0,0,0,,,,1,0,1,0,,,0,1,0,0,,,,,,,,08:47.5,10000,,ikouser,,IKY303050451P03,08:54.3,10000,,551073,,DP-00209-000
10000,21206235,5.27556E+14,1,,,,,,S9930090980170001,,,,,58,5,0,0,100,2,527556051,5.27556E+14,,8/1/2021,7/31/2026,8/16/2021,,0,1,,1193155,1,154959,1,60,0,1,1,1,10,1,,,0,4,31,30,1,31,3,0,0,,,,4,,,1,0,20,,0,1,,0,0,,0,0,,0,9,9,,,81016,701535,,,,,2,,,,,0,1,,,,,,,,,0,0,0,0,0,,0,8/1/2021,0,,,124,,,0,,0,,0,,0,0,,0,0,@@@@@@@@@・@・@・・@@@@@@@・@・@@@@@@@@@@@@@@@,,,,,,0,,0,,,,,,0,0,0,1,,,10000,722770,47:33.8,10000,722770,50:02.3,,,25,,,ELKY01011401S01,,,,,,,0,,0,,,0,2.01998E+19,1,1,0,,0,,0,0,0,,0,,0,0,,,,,,,0,0,0,,,,0,0,1,1,,,1,1,0,0,,,,,,,,47:33.8,10000,,ikouser,,IKY303050451P02,50:02.3,10000,,722770,,IKY303050451P02
10000,21206236,5.27556E+14,1,,,,,,S9930090980280001,,,,,58,5,0,0,100,1,527556069,5.27556E+14,8/1/2021,8/3/2021,8/2/2026,8/3/2021,,0,1,,1193155,1,154959,1,60,0,1,1,1,10,1,,@@@@@@@@@@@@・@@,1,4,31,30,1,31,3,0,0,,,,4,,,1,0,1,,0,0,,0,0,,0,0,@@･@@@@@@@･@・,0,0,0,,,81016,701535,,,,,2,7/1/2021,,,,1,0,,,,     ,     ,       ,   ,,0,0,0,0,0,,0,8/3/2021,0,,"@@@・｡@@@@@@@@･@@・@・@@@@@・ｨ@@@・ｾ@@@@@@@@@@・・@@・ｿ@@@・ｼ@・・・・@@@@@・@@09097942@@@・・@@@・・@@@@@・・@@@・ｮ@@@@@・・@・・@・・@@@・ｾ@@@@@@@@@@｣@・@@・
",124,,,0,,0,,0,,0,0,0,0,0,@@@@@@@@@・@・@・・@@@@@@@・@・@@@@@@@@@@@@@@@,,,,,,0,@@@@@@@@@@@@・@@,0,,,,,,0,0,0,1,,,10000,722770,48:05.7,10000,722770,21:20.9,,,25,,7/1/2021,ELKY01011401S01,,,,,,,0,,1,,,0,2.01912E+19,1,1,0,,0,,0,0,0,,0,,0,0,,,7/20/2021,,7/20/2021,,0,0,1,,,,0,0,1,1,,,1,1,0,0,,,,,,,,13:13.4,10000,,ikouser,,IKY303050451P04,21:20.9,10000,,722770,,SKY613050400P01
10000,21206237,5.27556E+14,1,,,,,,S9930090980280001,,,,,58,5,0,0,100,1,527556069,5.27556E+14,8/1/2021,8/1/2021,7/31/2026,,,0,0,,1193155,1,154959,1,60,0,3,2,0,,0,,@@@@@@@@@@@@・@@,1,4,31,30,1,31,,0,0,,,,4,,,1,0,1,,0,0,,0,0,,0,0,@@･@@@@@@@･@・,0,0,0,,,81016,701535,,,,,2,,,,,0,1,,,,,,,,                    ,0,0,0,0,0,,0,,0,,"@@@・｡@@@@@@@@･@@・@・@@@@@・ｨ@@@・ｾ@@@@@@@@@@・・@@・ｿ@@@・ｼ@・・・・@@@@@・@@09097942@@@・・@@@・・@@@@@・・@@@・ｮ@@@@@・・@・・@・・@@@・ｾ@@@@@@@@@@｣@・@@・
",124,,,0,,0,,0,,0,0,0,0,0,@@@@@@@@@・@・@・・@@@@@@@・@・@@@@@@@@@@@@@@@,,,,  ,,0,@@@@@@@@@@@@・@@,0,,,,,,0,0,0,1,,,,,,,,,,,25,,,ELEK99999999S99,,,,,,               ,0,,1,,,0,2.01918E+19,1,1,0,,0,,0,0,0,,0,,0,0,,,7/20/2021,,7/20/2021,,0,0,0,,,,1,0,1,0,,,0,1,0,0,,,,,,,,13:13.4,10000,,ikouser,,IKY303050451P03,08:54.3,10000,,551073,,DP-00209-000
10000,21206238,5.27556E+14,1,,,,,,S9930090980280001,,,,,58,5,0,0,100,2,527556069,5.27556E+14,,8/1/2021,7/31/2026,8/3/2021,,0,1,,1193155,1,154959,1,60,0,1,1,1,10,1,,,0,4,31,30,1,31,3,0,0,,,,4,,,1,0,20,,0,1,,0,0,,0,0,,0,9,9,,,81016,701535,,,,,2,,,,,0,1,,,,,,,,,0,0,0,0,0,,0,8/1/2021,0,,,124,,,0,,0,,0,,0,0,,0,0,@@@@@@@@@・@・@・・@@@@@@@・@・@@@@@@@@@@@@@@@,,,,,,0,,0,,,,,,0,0,0,1,,,10000,722770,48:06.0,10000,722770,20:46.2,,,25,,,ELKY01011401S01,,,,,,,0,,0,,,0,2.01992E+19,1,1,0,,0,,0,0,0,,0,,0,0,,,,,,,0,0,0,,,,0,0,1,1,,,1,1,0,0,,,,,,,,48:06.0,10000,,ikouser,,IKY303050451P02,20:46.2,10000,,722770,,IKY303050451P02
10000,21206240,5.27556E+14,1,,,,,,S9930090980500001,,,,,58,5,0,0,100,1,527556077,5.27556E+14,8/1/2021,8/1/2021,7/31/2026,,,0,0,,1193155,1,154959,1,60,0,3,2,0,,0,,@@@@@@@@@@@@・@@,1,4,31,10,1,31,,0,0,,,,4,,,1,0,1,,0,0,,0,0,,0,0,@@･@@@@@@@･@・,0,0,0,,,81016,701535,,,,,2,,,,,0,1,,,,,,,,                    ,0,0,0,0,0,,0,,0,,"@@@・｡@@@@@@@@･@@・@・@@@@@・ｨ@@@・ｾ@@@@@@@@@@・・@@・ｿ@@@・ｼ@@・@@@@@・@@09097942@・・・・・ｿ・ｪ@・ｮ@@@@@・・@・・@・・@@@・ｾ@@@@@@@@@@｣@・@@・
",124,,,0,,0,,0,,0,0,0,0,0,@@@@@@@@@・@・@・・@@@@@@@・@・@@@@@@@@@@@@@@@,,,,  ,,0,@@@@@@@@@@@@・@@,0,,,,,,0,0,0,1,,,,,,,,,,,25,,,ELEK99999999S99,,,,,,               ,0,,1,,,0,2.01925E+19,1,1,0,,0,,0,0,0,,0,,0,0,,,7/20/2021,,7/20/2021,,0,0,0,,,,1,0,1,0,,,0,1,0,0,,,,,,,,18:48.7,10000,,ikouser,,IKY303050451P03,08:54.3,10000,,551073,,DP-00209-000
